Word,Count
enumerator,1
pEvent.getKeyCode());,1
initializations,1
reference:,1
apply:,1
modal=,1
\HashMap<String,\,1
\logger.info("\Direction:\,1
user.properties,1
Textfelder,1
\filter.addExtension("\tif"\);\,1
eqn[3],1
\over,\,1
CHILD,1
gbc.weighty,1
code:,1
\prefix),\,1
broadcasts,1
\Sedgewick,\,1
(Used,1
\Houston,\,1
1.1.2.1.2.1,1
node_text_column,1
Condense,1
<i>not</i>,1
getFrame().out(absolute.toString());,1
pParameters,1
20:33:07,1
returning,1
download,1
\0,1
fileout.write(HtmlTools.unicodeToHTMLUnicodeEntity(output));,1
patternName,1
(style,1
</...>,1
timePanel.add(new,1
maintain,1
13.12.2011,1
\WARRANTIES,\,1
suffices,1
\!buttonText.equals("\"\)\,1
setNode(node);,1
selcted,1
tools,1
<?xml,1
recursionLevel,1
13.09.2012,1
freemind.modes.ModeController#select(freemind.view.mindmapview.NodeView),1
9,1
SHALL,1
freemind.base.dir,1
radius:,1
drags,1
perhaps..,1
grep,1
getShortcut(),1
END,1
addMessageListener,1
Match,1
miracle,1
URL),1
\illegal,\,1
params,1
if(model.getNoteText(),1
allowed:,1
51,1
\decorator,\,1
\center,\,1
&nbsp;&nbsp;&nbsp;&nbsp;System.out.println(key,1
documents,1
size.setEditor(new,1
#encode},1
Java's,1
#addChoosableFileFilter(FileFilter),1
Remark,1
occupied,1
19:16:32,1
Elmersson:,1
periodically,1
\tok.quoteChar('"\');\,1
\"\<searchresults\,1
Confirm,1
Points,1
\getText("\file_not_found"\)\,1
init,1
newly,1
months,1
\logger.finest("\Sorted\,1
XHTMLFilterWriter,1
FONT,1
2008/07/05,1
updateTextField,1
maximal,1
\fontElement.addProperty("\name"\,getFont().getFontName());\,1
05.09.2011,1
FreeMindMain,1
selection_method_by_click,1
luck,1
2007/07/08,1
\System.out.println("\Line\,1
long)},1
invokeLater,1
\"\unzoomed"\\,1
\filter.setDescription("\Gif\,1
applets,1
frameTitle,1
\g,\,1
consumed,1
20:40:19,1
setPermissions(),1
enumChild,1
messageReceived,1
setTranserableAsFileList,1
20:33:17,1
\File(f.getParent(),f.getName()+freemind.main.FreeMindCommon.FREEMIND_FILE_EXTENSION);\,1
McLean,1
non-working,1
\System.out.println("\Result:'"\+sbResult.toString()+"\'"\);\,1
\node:"\+target);\,1
26.02.2006,1
javax.swing.event.TreeModelListener#treeStructureChanged(javax.swing,1
\MindMapControllerMock.java,v\,1
Terminates,1
pNewModeController,1
pMinimumLength,1
WORK,1
mainWindow.setEnabled(false);,1
processed:,1
this.name,1
20:44:47,1
getInputMap(JComponent.WHEN_ANCESTOR_OF_FOCUSED_COMPONENT);,1
freemind.modes.ModeController#nodeChanged(freemind.modes.MindMapNode),1
triggered,1
\"\logical"\\,1
arg1,1
(January),1
dependend,1
fold,1
deactivation,1
\MindMapLinkRegistry.java,v\,1
\hmm,\,1
SHTMLPanel.createSHTMLPanel();,1
meantime,1
#b0b0b0,1
16:27:06,1
private:,1
\prop:"\+key+"\:"\+val);\,1
3.2pre9,1
DECLINE_MAP_SHARING,1
\calculated,\,1
\fontElement.addProperty("\size"\,Integer.toString(getFont().getSize()));\,1
\librarys,\,1
\logger.info("\Attempting\,1
controllers,1
\ExampleFileFilter("\jpg"\,\,1
daniel,1
view.update(g);,1
menuAdder.addAction((Action),1
introduces,1
0.5F);,1
(children,1
\if(hookName.equals("\accessories/plugins/NewEncryptedMap.properties"\))\,1
menuItem.setAccelerator(keyStroke);,1
described,1
\users,\,1
width);,1
combining,1
\(tree),\,1
everyone,1
Extract,1
newNodeIsLeft,1
patching,1
continue,1
\holder.addAction(addNew,\,1
filenames,1
NotificationMessage,1
accessories.plugins.FormularEditor.FormularEntity#save(freemind.main,1
overdue,1
disables,1
surrounded,1
\unread="\\,1
InputEvent.SHIFT_MASK);,1
1f,1
attribute:,1
1.2.18.2.12.3,1
simulates,1
loggers,1
\DATA,\,1
$<BR>,1
#7,1
2008/06/21,1
\"\Mode\,1
procedure,1
Under,1
pStartWithParent,1
\logger.info("\Place\,1
WARRANTY,1
LatexNodeHook.java,1
\etc.,\,1
\"\find\,1
postpones,1
3.2,1
rights,1
english,1
constructor:,1
\type),\,1
recieved,1
Static,1
04.07.2011,1
ADVISED,1
newState,1
pClones,1
movementEnabled,1
registrations,1
responsible,1
incremented,1
(blocked,1
pCacheMaxAge,1
freemind.extensions.PermanentNodeHookAdapter#processUnfinishedLinks(),1
\folder,\,1
\fileout.write("\<ul>"\);\,1
\img,\,1
\"\Gif\,1
pCallWithCurrentSelection,1
\found."\);\,1
Region,1
panels,1
setItalic,1
19.12.06:,1
brackets,1
problem:,1
angle:,1
\right:max(40dlu;p),\,1
Adapted,1
crucial,1
1.4.34.2,1
compression,1
\MindMapArrowLink.java,v\,1
-Redistributions,1
1.3.2004:,1
behavior:,1
\positions,\,1
freemind.modes.FreeMindFileDialog#setCurrentDirectory(java.io.File),1
(currentIcon.getIconWidth(),1
PasteNodeAction,1
\TranslatedString.create("\filter_does_not_exist"\),\,1
Adjusts,1
\arg2,\,1
tasks,1
\JMenu(c.getResourceString("\modes"\)),\,1
\getResourceString("\error_creating_directory"\),\,1
complex:,1
\<code>trueValue</code>,\,1
(isBold()),1
childrens,1
dialog:,1
pOldTitle,1
mixed,1
\event,\,1
*FreeMind,1
not),1
MapModel(editing),1
#getAntiColor2},1
track,1
Tools.colorToXml(getColor()));,1
mResultTable.locationToIndex(e.getPoint());,1
2009,1
zh,1
select:,1
if(getDocument().getLength(),1
Choose,1
if(currentIcon.getImageObserver(),1
getStyle(),1
falseValue,1
utilities,1
freemind.modes.ModeController#getMap(),1
allocated,1
\title="\Import/Export\,1
<DT><B>Parsing,1
Schaefer),1
extended,1
\"\+node.getFont().getSize()+"\pt;"\;\,1
children.listIterator();,1
ApplyPatternAction(StylePattern,1
\allBindings,\,1
freemind.main.XMLElement#write(java.io.Writer),1
getIconHeight();,1
layouts,1
this.file,1
I:,1
1.1.2.17,1
\moment,\,1
standardEdgeColor,1
eventQueue,1
\t,\,1
sibling:,1
deeply,1
Tutorial,1
(MalformedURLException,1
value);<BR>,1
\tabs,\,1
panel.setCurrentDocumentContent(input);,1
\Perhaps,\,1
freemind.modes.ModeController#getLeftToolBar(),1
\nodeText.split("\\n"\);\,1
/*@@@@@@@@@@@@@@*/,1
\#setIntAttribute(java.lang.String,\,1
super.destroy,1
getView().setSiblingMaxLevel(node.getModel().getNodeLevel());,1
\adaptedText.replaceAll("\<html>"\,\,1
becomes,1
\Performed"\);\,1
macro,1
FreeMindStarter,1
no-entity,1
cutting-and-pasting,1
Strings,1
freemind.modes.ModeController#open(),1
exited,1
toggleSelected(newlySelectedNodeView);,1
getController().getModel(),1
#getMaximum,1
((FileNodeModel)node).getFile();,1
2008/07/28,1
21:57:01,1
(it's,1
licensed,1
point-to-select,1
freemind.modes.MindMapNode#addHook(freemind.modes.NodeHook),1
13.3.2008:,1
WindowClosingAdapter.java,1
path:,1
\PropertyChangeListener,\,1
view.getInnerBounds(root.getViewer());,1
\ChangeArrowsInArrowLinkAction.java,v\,1
baseline,1
fashioned,1
ImportWizard,1
\or,\,1
windowActivated(WindowEvent,1
promote,1
*******,1
http://javaalmanac.com/egs/javax.crypto/PassKey.html,1
mapElement.parseFromReader(reader);,1
<li><code>trueValue</code>,1
\System.out.println("\Signature\,1
utf8,1
freemindscriptkey,1
+y2+,1
Date,1
determining,1
<tt>java,1
freemind.modes.FreeMindFileDialog#addChoosableFileFilter(javax.swing.filechooser.FileFilter),1
\.MindMapNode,\,1
v;,1
BY,1
\_),\,1
Defaults,1
\(perhaps,\,1
tabs,1
<li><code>child.getName(),1
OutputStreamWriter(,1
mai,1
1.1.4.1.16.3,1
\MindMapMock.java,v\,1
searching,1
Keywords,1
<li><code>charSet,1
freemind.modes.ModeController#getSelected(),1
discarded,1
adaptedFocussedNode,1
System.out.println(encodedString);,1
\holder.addAction(remove,\,1
javax.swing.event.ListDataListener#intervalRemoved(javax.swing.event,1
Fixed:,1
\b.append("\<tr><td>"\\,1
freemind.controller.actions.FreeMindAction#act(freemind.controller.actions,1
days[k].setText(Integer.toString(k-(n+i+6)));,1
menuAdder.addMenuItem((JMenuItem),1
\"\.foo"\,\,1
MapModuleManager();,1
again),1
freemind.controller.filter.Filter#areDescendantsShown(),1
inserting,1
.XMLElement),1
(JButton),1
100000;,1
4991597,1
\descendants,\,1
registers,1
myicon.toString());,1
Informs,1
ARGUMENTS,1
\folding,\,1
Due,1
\freemind.modes.attributes.AttributeTableModel#insertRow(int,\,1
\AttributeView.java,v\,1
\getInputStringWithManySpaces("\\,1
hacks,1
TransferableContent,1
\System.out.println("\height:\,1
\logger.fine("\Searching\,1
2009/08/27,1
bytes..,1
getModifierString(),1
matcher.group(2);,1
\click,\,1
Constructs,1
filerts,1
rounding,1
7.9.2011:,1
Ib:,1
\<code>KeyEventWorkaround</code>,\,1
=zoom,1
state/size,1
Recursive,1
<DT><B>Elements,1
pdf,1
23.06.2004,1
\"\certain\,1
menuItem.setEnabled(isEnabled);,1
getMap().getURL(),1
advances,1
FreeMindSplashModern.this.toFront();,1
illegal?,1
(IIa:,1
notified,1
10.03.04,1
regular,1
Format,1
\rect.height,\,1
(Graphics2D),1
displayname,1
fixing,1
\"\File->Stop\,1
3:,1
setState(0);,1
RIGHT,1
osm.org/export/embed.html?bbox=..,1
Searches,1
interpret,1
place:,1
configurable,1
XMLElement),1
g2.draw(new,1
31.3.2013:,1
bb.putChar(c);,1
//CODE,1
LICENSEE,1
\c,\,1
TreePath,1
\logical,\,1
basePlugins,1
paragraph,1
rotation,1
arrowLink.getBounds();,1
reply,1
(up,1
\"\0"\\,1
tok.TT_NUMBER),1
vectors,1
children..,1
=Title,1
Issue,1
toString,1
SHTMLPanel,1
\taken,\,1
splitPane.setLastDividerLocation(currentLoc);,1
Controller.addPropertyChangeListener(new,1
while(code.hasMoreTokens()),1
equalness,1
Misc,1
\href="\http://www.w3.org/TR/REC-xml/#charsets"\>The\,1
Lukasz,1
links.length,1
\UndoAction.java,v\,1
Redefined,1
\"\Arial\,1
gone,1
mapModule:,1
life:,1
facility,1
Transferable:,1
\freemind.modes.browsemode.BrowseMode,Browse,freemind.modes.mindmapmode.MindMapMode,MindMap,freemind.modes.filemode.FileMode,File\,1
setModifierMapping(,1
#getName(),1
\newlines,\,1
freemind.modes.FreeMindFileDialog#showSaveDialog(java.awt.Component),1
user.dir,1
currentModel,1
freemind.modes.common.plugins.ReminderHookBase#nodeRefresh(freemind.modes,1
Valuse,1
java5,1
01\01\9999,1
\"\RC"\\,1
trueValue,1
\"\DTD\,1
redisplay=,1
c);,1
FAILED,1
\RemindValueProperty.java,v\,1
lines;,1
Das,1
childIndices,1
\"\</searchresults>"\;\,1
http:/freemind.sourceforge.net),1
textField.selectAll();,1
\//logger.fine("\All\,1
COMMA,1
load(URL),1
23.3.2009,1
Network,1
\alt="\Import/Export\,1
\XmlBindingTools.java,v\,1
14:00:32,1
\selectedParent.getViewer(),\,1
21:19:51,1
\requests,\,1
/usr/share/xemacs/xemacs-packages/etc/jde/java/src/jde/wizards/ImportWizard.java,1
\classes,\,1
24.4.2008:,1
getHeight()-1);,1
actionClass,1
STDERR,1
calculation:,1
<li><code>bracketLevel,1
<table>,1
freemind.extensions.HookFactory#getPossibleNodeHooks(),1
freemind.extensions.HookFactory#getPluginBaseClass(java.lang.String),1
methods:single,1
disposeDialog();,1
binding:,1
ArrowLink,1
0xf;,1
\explicitly,\,1
ALL_COLUMNS,1
'don't,1
situation,1
24.10.2011,1
\logger.info("\Set\,1
created..,1
\File("\dictionary_"\\,1
\HtmlTools.getInstance().isWellformedXml("\<?xml\,1
SHIFT-mouse-click:,1
\"\johnsmith@chat.jabbermind.com"\\,1
constraints,1
\suppose,\,1
\freemind.modes.MindMapArrowLink#changeInclination(freemind.view.mindmapview.MapView,\,1
gbc,1
\{-1,\,1
II),1
correcting,1
className,1
(AKA,1
System.out.println(thisMap);,1
we're,1
\("\);\,1
javax.swing.event.TreeModelListener#treeNodesInserted(javax.swing.event,1
27.07.2012,1
hint,1
C+,1
hangs,1
\Alt,\,1
(f_spangenberg),1
simultaneous,1
AFAIK,1
singleton,1
Taken,1
existing),1
Robin,1
GridBagConstraints.HORIZONTAL;,1
12.5.2005:,1
1.1.2.2.2.39,1
2009/05/20,1
days[k].setVisible(true);,1
Tools.urlGetFile(url);,1
logical:,1
Tools.getExtension(f.getName());,1
16.6.2005:,1
crossed,1
freemind.view.mindmapview.EditNodeBase.Dialog#submit(),1
mTooltipLocation,1
\Bold"\,\,1
Uncomment,1
\XML_NODE+"\_"\;\,1
\application:"\+expandedHtmlEditingCommand);\,1
10.10.2006,1
\StringBuffer("\<html><body><table>"\);\,1
e455,1
\ask,\,1
answered,1
damaged,1
TableModels;,1
redundant,1
errors,1
addAsChildMode,1
delegate,1
JColorChooser,1
Resolved,1
List();,1
n.getParentNode();,1
JAXBException,1
(bufferedReader,1
nuclear,1
command-Y,1
System.err.println(subterms);,1
booleanHolder);,1
pTokenizer,1
blocked,1
\\"\"\+bean.getLabel()+"\\"\\,1
gathered,1
@TODO:,1
button1,1
\exclude_place_ids=\"\228452,25664166,26135863,25440203\"\\,1
IP,1
19.07.2004,1
sucessfully,1
SpringBox,1
HomePane.java,1
\Therefore,\,1
\"\This\,1
\comma."\,\,1
FocusListener,1
None,1
releases,1
1.6.18.1.16.4,1
java.awt.event.ItemListener#itemStateChanged(java.awt.event.ItemEvent,1
contrast,1
Collections.sort(keys);,1
Empty,1
<i>is</i>,1
\FreeMind.java,v\,1
pattern.addChild(node);,1
\logger.info("\ZoomInAction\,1
06.09.2006,1
\getView().select(node,false);\,1
freemind.extensions.PermanentNodeHook#onRemoveChild(freemind.modes,1
SimplyHtml,1
Location,1
13.08.2013,1
http://rsb.info.nih.gov/ij/developer/source/ij/plugin/BrowserLauncher.java.html,1
Clean,1
AttributeSet),1
UTF8,1
interpreted,1
HAS,1
insertNodeInto(new,1
nto,1
&#xb;,1
exitCode,1
\NextLineProperty.java,v\,1
script),1
27.10.2012,1
inherits,1
dialog),1
07:51:02,1
gb2.gridx,1
carries,1
domain,1
supported,1
\Color(0x80,0x80,0x80));\,1
\SchemeToolBar.java,v\,1
JScrollBar,1
\ones,\,1
etc.:,1
2008/07/24,1
1.2.34.2,1
decorate,1
http://blogs.sun.com/nickstephen/entry/java_redirecting_system_out_and,1
ImageIO.read(new,1
NodeNoteRegistration.sPositionToRecover,1
zooming,1
actor,1
decimal:,1
URGENT:,1
\anymore,\,1
(key+extension),1
slider);,1
#getAntiColor1},1
Important:,1
acquire,1
1);,1
\Fc,\,1
if(backBrighter.getRGB(),1
1.1.4.6.2.10,1
\here,we\,1
1.1.2.5.2.2,1
registeredActors.get(actionClass);,1
(due,1
\Tools.colorToXml(UIManager.getColor("\textText"\)));\,1
channel,1
integers,1
setNormalFont(MindMapNode,1
VGAP,1
\modification,\,1
\MindMapNode.STYLE_BUBBLE,\,1
propertyChanged(String,1
1.1.4.6.2.16,1
fileNode.getChildren();,1
freemind.modes.ModeController#getLinkShortText(freemind.modes.MindMapNode,1
Throwed,1
mProgressMonitor.setModal(true);,1
#1935818,1
newNode.setUserObject(token);,1
\"\VK_"\\,1
</p>,1
XML-valid,1
\getModel().setNodeStyle(selected,\,1
pheight;,1
java.util.logging.Handler#flush(),1
\\ud,1
tag),1
\Macintosh,\,1
\TranslatedString.create("\filter_exist"\),\,1
re-set,1
completion,1
UTF-16LE,1
NodeText,1
definition,1
markers,1
\DES..."\);\,1
movedView.getMap().getModel().getModeController().getFrame();,1
removeReferenceAt(int,1
visit,1
09.05.2012,1
\flavor,\,1
\System.err.println("\Could\,1
html_export_fold_currently_folded,1
SchemeNodeModel,1
\ExportBranchAction.java,v\,1
getMindMapLayout().resizeMap(rec.x+rec.width);,1
Konqueror,1
\("\\,1
soon,1
freemind.main.XMLElement#toString(),1
BackgroundAction,1
childPosition);,1
//link,1
graph,1
________________________________________________________________________,1
\encoding=\"\UTF-8\"\?>"\\,1
Mapsmenu,1
takes,1
\"\jpg"\});\,1
Java6,1
acceptable,1
Removing,1
1.4.2),1
time/lust,1
ASCII,1
\java.awt.image.ImageObserver#imageUpdate(java.awt.Image,\,1
e.getLastRow()),1
backgroundColor.brighter();,1
\DAMAGES,\,1
<code>1</code>,1
Classpath;,1
event.acceptDrag(DnDConstants.ACTION_COPY);,1
say,1
info.length,1
down..,1
------------------------,1
resposible,1
pair.originalEnd),1
getPort,1
Reference,1
MindMapXMLElement(controller.getFrame());,1
ConvexHull.java,1
\javax.swing.JComponent#processKeyBinding(javax.swing.KeyStroke,\,1
internally,1
arrows:,1
choices,1
freemind.main.Resources.getInstance().logExecption(e1);,1
freemind.modes.NodeHook#invoke(),1
II:,1
freemind.modes.ModeController#newMap(),1
pEvt.getSource());,1
assignedTo.setText(,1
textFields's,1
guess),1
(tok.ttype,1
Master:,1
appliesToNodeIcon,1
freemind.modes.ModeController#getFrame(),1
\System.out.println("\\nClass:"\\,1
rest=baseStringRest,1
\nodeChild.getProperty("\underline"\).equals("\true"\))\,1
keySet,1
verify,1
May,1
1.18.14.13.2.25,1
\MindMapControllerHookAction.java,v\,1
3200,1
foldOthers(MindMapNode,1
child.getLocation());,1
parents):,1
ctl-Z,1
pCommand,1
careful,1
removeFirst,1
rightmost,1
item:,1
Runtime.getRuntime().exec(command);,1
1.1.18.1.16.1,1
getter,1
\LinkAdapter.java,v\,1
additions,1
OS:,1
\probably,\,1
non-visual,1
m_style,1
g,1
2008/04/19,1
efficiently,1
javax.swing.Icon#getIconHeight(),1
invokeandwait,1
<body>,1
Draws,1
1.1.2.12,1
blue,1
\userPreferences,\,1
DropTargetListener,1
getModified(),1
Extensions,1
freemind.modes.FreeMindFileDialog#setDialogTitle(java.lang.String),1
\PermanentNodeHookSubstituteUnknown.java,v\,1
\preferred,\,1
<li><code>string.length(),1
1.1.2.1.2.4,1
\"\0.9.0\,1
TargetToID.get(target),1
keyString.append(',1
??,1
URL(URL,1
MindMapHook,1
<code>falseValue</code>,1
Currently,1
Finally,1
\ScriptEditorPanelTest.java,v\,1
20:09:24,1
0.8.x,1
precondition,1
swing,1
NodeDragListener,1
canceled?,1
maintains,1
somewhere,1
JPopupMenu.Separator());,1
deprecated,1
widening,1
deleted:,1
Backslash,1
commentChar('/');,1
modesmenu,1
securely,1
complicated,1
22.12.2011,1
********,1
\kept,\,1
(December),1
New,1
pI,1
\"\dot"\\,1
positionining,1
\format,\,1
Shouldn't,1
unescape,1
3.11.2004:,1
USED,1
Various,1
Math.sqrt(w*w+h*h);,1
Trying,1
100);,1
loop,1
FIFO,1
\timestamp=\"\Tue,\,1
component.getModel().getText(),1
resources),1
this.pattern=pattern;,1
delayed,1
javax.swing.JPanel#updateUI(),1
html-editing-window,1
mRegistration;,1
earlier,1
observer,1
selectedNodes.iterator();,1
iconPresent,1
freemind.extensions.PermanentNodeHookAdapter#onViewCreatedHook(freemind,1
\getController().errorMessage(getText("\url_load_error"\)\,1
sortes,1
28.09.2011,1
=maximal,1
16.03.2004,1
north-east,1
MindMapMaster),1
\getView().selectBranch(node,extend);\,1
SDK,1
125%),1
mImages.size();,1
01\01\0001,1
''&amp;#xff;'',1
\BrowseCloudModel.java,v\,1
zh_TW,1
PrintActionHandler,1
\source,\,1
Aki,1
entries:,1
\https:,\,1
\boxes,\,1
ARE,1
justConstructedPatterns:,1
2007/06/05,1
platforms,1
Font,1
view),1
onCreateNodeHook,1
Members,1
\loadName=loadName.replace('/',\,1
indexPair.originalEnd),1
evil,1
setModifierMapping(),1
load:,1
2007/02/04,1
URISyntaxException,1
\DontShowAgainDialogTests.java,v\,1
\TextTranslator.java,v\,1
\"\+toolTipText);\,1
re-sorting,1
implementing,1
links:,1
textArea.setTabSize(4);,1
newMinimum,1
<html>,1
\version=\"\"\\,1
mouseReleased,1
\interfaces,\,1
time_for_delayed_selection,1
Four,1
avoids,1
\"\keystroke_branch_increase_font_size"\));\,1
\clone"\\,1
\freemind.modes.ModeController#close(boolean,\,1
\christianfoltin,\,1
right),1
k_satoda,1
OpenStreetMap,1
\"\null\,1
if(tooltips.size(),1
\Control,\,1
localhost;,1
Folded,1
\[1-p,1]\,1
06.02.2005,1
\System.out.println("\print\,1
value},1
displayName,1
SUCH,1
converts,1
removeItem,1
\"\BuildShareMapSelectionGui"\\,1
(ActorXml),1
\used),\,1
javax.swing.event.TreeModelListener#treeNodesChanged(javax.swing.event,1
Collection,1
freemind.modes.MindMapNode#removeAllHooks(),1
tooltips:,1
\\"\\\.(java|xml):\"\"\);\,1
exitSystem,1
currentLoc,1
feel:,1
2011/01/09,1
freemind.extensions.HookRegistration#deRegister(),1
simplier,1
\allowed,\,1
defaultResources,1
2005/05/10,1
that's,1
By:,1
filePrefix,1
\HookAction.java,v\,1
\so,\,1
m_style);,1
child-xml:,1
handleClient(),1
pMindMapComponent,1
mistakes,1
\\"\DTD/xhtml1-transitional.dtd\"\>\n\,1
21.8.07:,1
getSelecteds,1
\logger.finest("\obtainFocusForSelected"\);\,1
\getFrame().setProperty("\menubarVisible"\,menubarVisible\,1
\System.out.println("\read="\\,1
oldSelected,1
http://sourceforge.net/projects/codesugar,1
07:15:56,1
matched,1
java.awt.Point),1
ExampleFileFilter(,1
paint,1
<code>&#92;u001f</code>,1
gif,1
\freemind_version_updater.xslt,\,1
21:44:34,1
\gridwidth,\,1
prefSize.width,1
19:44:01,1
Provided,1
\report,\,1
DO,1
\Charset.forName("\UTF-8"\);\,1
1.1.4.7.4.11,1
RefreshAction(){,1
Without,1
\KeyBinding,\,1
\entity.removeFromPanel(panel,(GridBagLayout)\,1
selection_method,1
explain,1
\all,\,1
Reverted,1
relative/absolute(?),1
@(#)ExampleFileFilter.java,1
\ms,\,1
\MindMapToolBar.java,v\,1
freemind.modes.ModeController#getText(java.lang.String),1
12.8.2004:,1
\assumed,\,1
\IFreeMindSplash.java,v\,1
Both,1
bb,1
restoreable,1
\getMap()).insertNodeInto(newNode,\,1
\hook:"\+hookName);\,1
holders,1
bundle:,1
<body>\n,1
size.setEditable(true);,1
\gridy,\,1
\(nodeText.startsWith("\<html>"\))\,1
hops,1
System.out.println(innerBounds);,1
equals(),1
restrict,1
column;,1
updateNodeHook,1
five,1
boolean[],1
component's,1
$JUnit-END$,1
reread,1
reminder:,1
<li>getDoubleAttribute(name),1
NodeViewStyleAction,1
large,1
jumps,1
instanciate,1
operations,1
javax.swing.text.html.HTMLWriter#writeAttributes(javax.swing.text,1
ImageIcon.*/,1
inPlaceList,1
(Bug,1
text<tag></tag>:,1
KEY_PRESSED,1
tag/attribute,1
toUpperCase(Locale.ENGLISH),1
FinalActionFilters,1
BufferedWriter(,1
\module."\);\,1
\onUpdateChildrenHook,\,1
JDK,1
ini,1
FreeMind.java,1
Title&lt;/title&gt;,1
\clones,\,1
ellipsis,1
\Color.getHSBColor(hue,0.5F,\,1
\hack,\,1
\Windows95,\,1
\Ideally,\,1
freemind.controller.actions.generated.instance.Pattern,1
styles,1
26.07.2004,1
\MenuBar.EDIT_MENU+"\edit/editItem"\);\,1
mapped,1
TreeModel,1
EVENT,1
\String{"\gif"\,\,1
differs,1
wiped,1
RELATING,1
instead),1
2008/03/06,1
/SIGN(keyname):signature,1
JSplitPane,1
onNewChild,1
\green,\,1
\checked,\,1
align,1
signed,1
GrabKeyDialog(Dialog,1
ad,1
POSTFIX_TRANSLATE_ME:,1
{<BR>,1
getImageTag(),1
Wait,1
getMindMapController,1
1.3.18.2.4.1,1
formatting,1
editMenu.add(getIconMenu());,1
\object,\,1
19384,1
<code>data</code>,1
\System.err.println("\stringFlavor"\);\,1
\System.out.println("\fooooooooooooooooooooo"\);\,1
JSlider,1
<li></li>,1
reader:,1
open(),1
getXXX(),1
\MapMouseMotionListener.java,v\,1
1.5.18.4.12.1,1
\\"\DTD/xhtml1-transitional.dtd\"\>\n<a></a>"\));\,1
\javax.swing.JMenuBar#processKeyBinding(javax.swing.KeyStroke,\,1
(delayed,1
Export..,1
Neither,1
getController().errorMessage(,1
mButton.setText(DISPLAY_VALUES[state]);,1
freemind.modes.mindmapmode.actions.MindMapActions#createModeControllerHook,1
getNode().getHistoryInformation().getCreatedAt().getTime();,1
\Checks,\,1
labled,1
Optimized,1
(note:,1
node.getIcons().size()>0;,1
shortly,1
map-unique,1
extendedAttributeTableModel,1
System.out.println(string2);,1
\browser_command,\,1
\MindMapArrowLinkModel.java,v\,1
\way,\,1
javax.swing.table.TableModel#getColumnName(int),1
(of,1
(isItalic()),1
\219,\,1
\too"\\,1
\directionCode)),\,1
getChildCount(),1
\articles,\,1
16.04.2008,1
childNode,1
notation,1
Alexandre,1
freemind.modes.ModeController#plainClick(java.awt.event.MouseEvent),1
monthYearLabel.setText(toMonthYearLabelString(calendar));,1
\"\#..."\\,1
setAttribute,1
push,1
\"\[a-zA-Z]://.*"\\,1
vec.get(i));,1
EdgeStyleAction(String,1
JFileChoosers,1
\comma,\,1
\g.drawOval(0,0,size.width-1,size.height-1);\,1
XML_NODE_CLASS_PREFIX,1
cycles,1
explicitely,1
transcoder),1
bufferedReader.close();,1
\logger.finest("\setting\,1
Abstract,1
\MenuBar.EDIT_MENU+"\edit/removeItem"\);\,1
Frank,1
Controller),1
informs,1
write(Writer),1
caught,1
nodeviews,1
Machines,1
10:29:06,1
MapMarkerLocation},1
bugs,1
registration.getClassName(),1
action!),1
\c.getController().getProperty("\use_rich_text_in_new_long_nodes"\);\,1
miliseconds,1
(float)getFile().length(),1
\//System.out.println("\Icon\,1
expression,1
<code>apos</code>,1
\"\+icon);\,1
buttonText,1
\node.addProperty("\color"\,\,1
\System.out.println("\create\,1
\getAttributeKeyList,\,1
nodeList,1
\px,py,pwidth,\,1
MindMapJabberController,1
pRemindAt,1
\number,\,1
Shell,1
ansi,1
algo,1
provoke,1
\getValueAt(row,\,1
1.16.18.2,1
(linkedlists,1
\"\:"\\,1
freemind.main.XMLElement#createAnotherElement(),1
patterns.xml,1
save:,1
1.13.14.2.4.9,1
\logger.info("\Waited\,1
freemind.modes.ModeController#getPopupForModel(java.lang.Object),1
cb.toString();,1
\"\old"\\,1
.freemind,1
00000011,1
EdgeStyleAction,1
\<br/\>,1
studied,1
push-back,1
freemind.main.Resources.getInstance().getLogger(IFreeMindSplash.class.getName());,1
\BlindIcon.java,v\,1
\freemind.modes.MindMapArrowLink#changeInclination(MapView,\,1
world,1
PluginRegistrationType,1
19:19:11,1
contributors,1
simpy,1
child's,1
Indicate,1
pVisible,1
endYear,1
REPRESENTATIONS,1
24.1.2004:,1
\#getAttribute(java.lang.String,\,1
freemind.extensions.PermanentNodeHook#processUnfinishedLinks(),1
\"\FreeMind\,1
materials,1
javax.swing.event.PopupMenuListener#popupMenuWillBecomeInvisible(javax.swing.event.PopupMenuEvent),1
underdone,1
\in,\,1
plugins.collaboration.socket.TerminateableThread#processAction(),1
\System.out.println("\Propagation\,1
for(Iterator,1
freemind.main.FreeMindMain#getSouthPanel(),1
Tools,1
(MindMap)getController().getModel();,1
\rw-------,\,1
<null>,1
consequent,1
pMapModule,1
they're,1
\EditNodeTextField.java,v\,1
And,1
2007/06/20,1
\fontElement.setTagName("\font"\);\,1
Cut,1
key2,1
FileNodeModel,1
populate,1
\PropertyBean.java,v\,1
\Log.log(Log.ERROR,this,e);\,1
15:32:59,1
\KeyEventTranslator.java,v\,1
centered,1
setBlocked(false);,1
cp1),1
stays,1
\onAddChild,\,1
\graphics.drawImage(image,\,1
freemind.extensions.HookFactory#getHookMenuPositions(java.lang.String),1
\"\date"\\,1
pPageFormatProperty,1
Source+Destination,1
languageResources.keySet();,1
\FontProperty.java,v\,1
